HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon
1218,19.0,34.0,93.0,66,38.10987483510638,-122.19664440957447,37.86314654588441,-122.27415722294221
1218,20.0,25.0,129.0,108,38.10987483510638,-122.19664440957447,37.95530967448472,-122.30572557462686
1218,21.0,21.0,107.0,139,38.10987483510638,-122.19664440957447,37.970832617829245,-122.04868321115
1218,22.0,27.0,83.0,74,38.10987483510638,-122.19664440957447,37.89988801424148,-122.07315348823529
1218,23.0,41.0,208.0,39,38.10987483510638,-122.19664440957447,37.77613766219008,-121.94246190754131
1218,25.0,7.0,32.0,900,38.10987484,-122.1966444,38.10628182292994,-122.22980007685776
1218,33.0,39.0,172.0,26,38.10987483510638,-122.19664440957447,37.995146799604484,-122.55327316018457
1219,1.0,54.0,134.0,56,38.093756,-122.20344353846154,37.788717654718205,-122.40900092053552
1219,3.0,47.0,118.0,23,38.093756,-122.20344353846154,37.75073743885415,-122.42052814221317
1219,18.0,41.0,146.0,62,38.093756,-122.20344353846154,37.79525905351587,-122.23454234396391
1219,19.0,31.0,109.0,40,38.093756,-122.20344353846154,37.86314654588441,-122.27415722294221
1219,20.0,22.0,160.0,89,38.093756,-122.20344353846154,37.95530967448472,-122.30572557462686
1219,21.0,19.0,139.0,111,38.093756,-122.20344353846154,37.970832617829245,-122.04868321115
1219,22.0,25.0,110.0,39,38.093756,-122.20344353846154,37.89988801424148,-122.07315348823529
1219,23.0,37.0,170.0,24,38.093756,-122.20344353846154,37.77613766219008,-121.94246190754131
1219,25.0,9.0,37.0,522,38.093756,-122.2034435,38.10628182292994,-122.22980007685776
1220,1.0,60.0,147.0,156,38.068388918604654,-122.20637287209303,37.788717654718205,-122.40900092053552
1220,2.0,55.0,161.0,31,38.068388918604654,-122.20637287209303,37.78494491888719,-122.44528827456274
1220,3.0,55.0,145.0,44,38.068388918604654,-122.20637287209303,37.75073743885415,-122.42052814221317
1220,5.0,56.0,179.0,22,38.068388918604654,-122.20637287209303,37.65355542190556,-122.44983365772562
1220,15.0,45.0,209.0,42,38.068388918604654,-122.20637287209303,37.69330928665368,-121.85978786629323
1220,17.0,50.0,184.0,36,38.068388918604654,-122.20637287209303,37.68087262885738,-122.10114864275785
1220,18.0,43.0,159.0,150,38.068388918604654,-122.20637287209303,37.79525905351587,-122.23454234396391
1220,19.0,34.0,127.0,128,38.068388918604654,-122.20637287209303,37.86314654588441,-122.27415722294221
1220,20.0,24.0,146.0,263,38.06838892,-122.2063729,37.95530967448472,-122.30572557462686
1220,21.0,20.0,142.0,307,38.06838892,-122.2063729,37.970832617829245,-122.04868321115
1220,22.0,26.0,165.0,94,38.068388918604654,-122.20637287209303,37.89988801424148,-122.07315348823529
1220,23.0,40.0,213.0,58,38.068388918604654,-122.20637287209303,37.77613766219008,-121.94246190754131
1220,24.0,33.0,229.0,29,38.068388918604654,-122.20637287209303,37.98610353286015,-121.80337985252366
1220,25.0,9.0,75.0,1966,38.06838892,-122.2063729,38.10628182292994,-122.22980007685776
1220,32.0,36.0,210.0,28,38.068388918604654,-122.20637287209303,38.088359330973454,-122.55859363716814
1220,33.0,42.0,201.0,34,38.068388918604654,-122.20637287209303,37.995146799604484,-122.55327316018457
1220,34.0,43.0,205.0,33,38.068388918604654,-122.20637287209303,37.90157963846768,-122.51226771308859
1221,1.0,56.0,101.0,79,38.084846441176474,-122.22432726470588,37.788717654718205,-122.40900092053552
1221,3.0,47.0,103.0,21,38.084846441176474,-122.22432726470588,37.75073743885415,-122.42052814221317
1221,18.0,40.0,112.0,56,38.084846441176474,-122.22432726470588,37.79525905351587,-122.23454234396391
1221,19.0,30.0,92.0,59,38.084846441176474,-122.22432726470588,37.86314654588441,-122.27415722294221
1221,20.0,21.0,105.0,139,38.084846441176474,-122.22432726470588,37.95530967448472,-122.30572557462686
1221,21.0,19.0,102.0,111,38.084846441176474,-122.22432726470588,37.970832617829245,-122.04868321115
1221,22.0,26.0,95.0,61,38.084846441176474,-122.22432726470588,37.89988801424148,-122.07315348823529
1221,23.0,39.0,188.0,39,38.084846441176474,-122.22432726470588,37.77613766219008,-121.94246190754131
1221,25.0,6.0,39.0,913,38.08484644,-122.2243273,38.10628182292994,-122.22980007685776
1221,26.0,26.0,169.0,46,38.084846441176474,-122.22432726470588,38.2920224320805,-122.00956538236164
1222,1.0,52.0,102.0,65,38.0810596119403,-122.24013145522387,37.788717654718205,-122.40900092053552
1222,18.0,36.0,117.0,37,38.0810596119403,-122.24013145522387,37.79525905351587,-122.23454234396391
1222,19.0,27.0,82.0,43,38.0810596119403,-122.24013145522387,37.86314654588441,-122.27415722294221
1222,20.0,18.0,119.0,92,38.0810596119403,-122.24013145522387,37.95530967448472,-122.30572557462686
1222,21.0,20.0,124.0,53,38.0810596119403,-122.24013145522387,37.970832617829245,-122.04868321115
1222,22.0,26.0,136.0,34,38.0810596119403,-122.24013145522387,37.89988801424148,-122.07315348823529
1222,25.0,7.0,48.0,602,38.08105961,-122.2401315,38.10628182292994,-122.22980007685776
1223,1.0,50.0,88.0,42,38.08714056666667,-122.24069526666666,37.788717654718205,-122.40900092053552
1223,18.0,36.0,98.0,40,38.08714056666667,-122.24069526666666,37.79525905351587,-122.23454234396391
1223,19.0,28.0,68.0,33,38.08714056666667,-122.24069526666666,37.86314654588441,-122.27415722294221
1223,20.0,18.0,114.0,63,38.08714056666667,-122.24069526666666,37.95530967448472,-122.30572557462686
1223,21.0,19.0,98.0,49,38.08714056666667,-122.24069526666666,37.970832617829245,-122.04868321115
1223,22.0,25.0,121.0,30,38.08714056666667,-122.24069526666666,37.89988801424148,-122.07315348823529
1223,23.0,37.0,155.0,20,38.08714056666667,-122.24069526666666,37.77613766219008,-121.94246190754131
1223,25.0,6.0,39.0,692,38.08714057,-122.2406953,38.10628182292994,-122.22980007685776
1223,26.0,25.0,155.0,22,38.08714056666667,-122.24069526666666,38.2920224320805,-122.00956538236164
1224,1.0,52.0,83.0,37,38.101297505376344,-122.25552619354839,37.788717654718205,-122.40900092053552
1224,18.0,39.0,93.0,38,38.101297505376344,-122.25552619354839,37.79525905351587,-122.23454234396391
1224,19.0,30.0,75.0,36,38.101297505376344,-122.25552619354839,37.86314654588441,-122.27415722294221
1224,20.0,21.0,110.0,49,38.101297505376344,-122.25552619354839,37.95530967448472,-122.30572557462686
1224,21.0,21.0,92.0,37,38.101297505376344,-122.25552619354839,37.970832617829245,-122.04868321115
1224,22.0,27.0,117.0,21,38.101297505376344,-122.25552619354839,37.89988801424148,-122.07315348823529
1224,25.0,7.0,24.0,551,38.10129751,-122.2555262,38.10628182292994,-122.22980007685776
1224,26.0,27.0,113.0,21,38.101297505376344,-122.25552619354839,38.2920224320805,-122.00956538236164
1225,1.0,47.0,97.0,35,38.10126721276596,-122.25071861702128,37.788717654718205,-122.40900092053552
1225,18.0,39.0,95.0,38,38.10126721276596,-122.25071861702128,37.79525905351587,-122.23454234396391
1225,19.0,30.0,65.0,27,38.10126721276596,-122.25071861702128,37.86314654588441,-122.27415722294221
1225,20.0,22.0,112.0,57,38.10126721276596,-122.25071861702128,37.95530967448472,-122.30572557462686
1225,21.0,21.0,84.0,60,38.10126721276596,-122.25071861702128,37.970832617829245,-122.04868321115
1225,22.0,26.0,119.0,28,38.10126721276596,-122.25071861702128,37.89988801424148,-122.07315348823529
1225,25.0,6.0,27.0,493,38.10126721,-122.2507186,38.10628182292994,-122.22980007685776
1226,1.0,53.0,88.0,49,38.097699530612246,-122.23855871428572,37.788717654718205,-122.40900092053552
1226,3.0,46.0,89.0,21,38.097699530612246,-122.23855871428572,37.75073743885415,-122.42052814221317
1226,15.0,44.0,175.0,20,38.097699530612246,-122.23855871428572,37.69330928665368,-121.85978786629323
1226,18.0,39.0,98.0,40,38.097699530612246,-122.23855871428572,37.79525905351587,-122.23454234396391
1226,19.0,30.0,80.0,38,38.097699530612246,-122.23855871428572,37.86314654588441,-122.27415722294221
1226,20.0,21.0,114.0,67,38.097699530612246,-122.23855871428572,37.95530967448472,-122.30572557462686
1226,21.0,20.0,88.0,56,38.097699530612246,-122.23855871428572,37.970832617829245,-122.04868321115
1226,22.0,26.0,121.0,22,38.097699530612246,-122.23855871428572,37.89988801424148,-122.07315348823529
1226,23.0,38.0,155.0,21,38.097699530612246,-122.23855871428572,37.77613766219008,-121.94246190754131
1226,25.0,5.0,18.0,703,38.09769953,-122.2385587,38.10628182292994,-122.22980007685776
1227,1.0,51.0,87.0,44,38.09399170588235,-122.22561176470589,37.788717654718205,-122.40900092053552
1227,18.0,37.0,97.0,52,38.09399170588235,-122.22561176470589,37.79525905351587,-122.23454234396391
1227,19.0,28.0,62.0,59,38.09399170588235,-122.22561176470589,37.86314654588441,-122.27415722294221
1227,20.0,19.0,114.0,71,38.09399170588235,-122.22561176470589,37.95530967448472,-122.30572557462686
1227,21.0,18.0,87.0,66,38.09399170588235,-122.22561176470589,37.970832617829245,-122.04868321115
1227,22.0,24.0,121.0,31,38.09399170588235,-122.22561176470589,37.89988801424148,-122.07315348823529
1227,23.0,36.0,154.0,32,38.09399170588235,-122.22561176470589,37.77613766219008,-121.94246190754131
1227,25.0,4.0,24.0,551,38.09399171,-122.2256118,38.10628182292994,-122.22980007685776
1227,26.0,24.0,155.0,29,38.09399170588235,-122.22561176470589,38.2920224320805,-122.00956538236164
1228,1.0,47.0,121.0,25,38.0984616,-122.21250523243243,37.788717654718205,-122.40900092053552
1228,18.0,37.0,132.0,20,38.0984616,-122.21250523243243,37.79525905351587,-122.23454234396391
1228,19.0,31.0,103.0,40,38.0984616,-122.21250523243243,37.86314654588441,-122.27415722294221
1228,20.0,22.0,148.0,42,38.0984616,-122.21250523243243,37.95530967448472,-122.30572557462686
1228,21.0,19.0,127.0,43,38.0984616,-122.21250523243243,37.970832617829245,-122.04868321115
1228,22.0,25.0,110.0,21,38.0984616,-122.21250523243243,37.89988801424148,-122.07315348823529
1228,25.0,6.0,37.0,401,38.0984616,-122.2125052,38.10628182292994,-122.22980007685776
1229,1.0,54.0,107.0,53,38.10622104,-122.2083878,37.788717654718205,-122.40900092053552
1229,15.0,43.0,174.0,20,38.10622104,-122.2083878,37.69330928665368,-121.85978786629323
1229,18.0,40.0,121.0,50,38.10622104,-122.2083878,37.79525905351587,-122.23454234396391
1229,19.0,32.0,87.0,45,38.10622104,-122.2083878,37.86314654588441,-122.27415722294221
1229,20.0,23.0,123.0,69,38.10622104,-122.2083878,37.95530967448472,-122.30572557462686
1229,21.0,19.0,116.0,103,38.10622104,-122.2083878,37.970832617829245,-122.04868321115
1229,22.0,26.0,99.0,37,38.10622104,-122.2083878,37.89988801424148,-122.07315348823529
1229,25.0,5.0,26.0,768,38.10622104,-122.2083878,38.10628182292994,-122.22980007685776
1230,1.0,58.0,117.0,100,38.11693696428571,-122.22124,37.788717654718205,-122.40900092053552
1230,2.0,53.0,146.0,21,38.11693696428571,-122.22124,37.78494491888719,-122.44528827456274
1230,3.0,49.0,134.0,33,38.11693696428571,-122.22124,37.75073743885415,-122.42052814221317
1230,5.0,55.0,168.0,20,38.11693696428571,-122.22124,37.65355542190556,-122.44983365772562
1230,15.0,47.0,184.0,24,38.11693696428571,-122.22124,37.69330928665368,-121.85978786629323
1230,17.0,48.0,173.0,23,38.11693696428571,-122.22124,37.68087262885738,-122.10114864275785
1230,18.0,42.0,132.0,99,38.11693696428571,-122.22124,37.79525905351587,-122.23454234396391
1230,19.0,32.0,97.0,99,38.11693696428571,-122.22124,37.86314654588441,-122.27415722294221
1230,20.0,23.0,133.0,132,38.11693696428571,-122.22124,37.95530967448472,-122.30572557462686
1230,21.0,23.0,126.0,145,38.11693696428571,-122.22124,37.970832617829245,-122.04868321115
1230,22.0,29.0,110.0,73,38.11693696428571,-122.22124,37.89988801424148,-122.07315348823529
1230,23.0,41.0,157.0,35,38.11693696428571,-122.22124,37.77613766219008,-121.94246190754131
1230,25.0,4.0,31.0,1312,38.11693696,-122.22124,38.10628182292994,-122.22980007685776
1230,33.0,38.0,142.0,37,38.11693696428571,-122.22124,37.995146799604484,-122.55327316018457
1231,1.0,51.0,100.0,40,38.106478,-122.22644594444445,37.788717654718205,-122.40900092053552
1231,18.0,35.0,114.0,35,38.106478,-122.22644594444445,37.79525905351587,-122.23454234396391
1231,19.0,29.0,80.0,42,38.106478,-122.22644594444445,37.86314654588441,-122.27415722294221
1231,20.0,20.0,117.0,62,38.106478,-122.22644594444445,37.95530967448472,-122.30572557462686
1231,21.0,20.0,109.0,74,38.106478,-122.22644594444445,37.970832617829245,-122.04868321115
1231,22.0,26.0,138.0,27,38.106478,-122.22644594444445,37.89988801424148,-122.07315348823529
1231,23.0,38.0,172.0,20,38.106478,-122.22644594444445,37.77613766219008,-121.94246190754131
1231,25.0,3.0,8.0,621,38.106478,-122.2264459,38.10628182292994,-122.22980007685776
1231,26.0,23.0,172.0,36,38.106478,-122.22644594444445,38.2920224320805,-122.00956538236164
1232,1.0,51.0,103.0,40,38.10608742857143,-122.23612860714286,37.788717654718205,-122.40900092053552
1232,18.0,36.0,109.0,33,38.10608742857143,-122.23612860714286,37.79525905351587,-122.23454234396391
1232,19.0,29.0,83.0,39,38.10608742857143,-122.23612860714286,37.86314654588441,-122.27415722294221
1232,20.0,20.0,119.0,61,38.10608742857143,-122.23612860714286,37.95530967448472,-122.30572557462686
1232,21.0,20.0,112.0,54,38.10608742857143,-122.23612860714286,37.970832617829245,-122.04868321115
1232,22.0,26.0,134.0,21,38.10608742857143,-122.23612860714286,37.89988801424148,-122.07315348823529
1232,23.0,39.0,165.0,24,38.10608742857143,-122.23612860714286,37.77613766219008,-121.94246190754131
1232,25.0,3.0,7.0,681,38.10608743,-122.2361286,38.10628182292994,-122.22980007685776
1232,26.0,24.0,166.0,23,38.10608742857143,-122.23612860714286,38.2920224320805,-122.00956538236164
1233,1.0,53.0,122.0,54,38.117012714285714,-122.23509714285714,37.788717654718205,-122.40900092053552
1233,18.0,39.0,134.0,39,38.117012714285714,-122.23509714285714,37.79525905351587,-122.23454234396391
1233,19.0,31.0,102.0,37,38.117012714285714,-122.23509714285714,37.86314654588441,-122.27415722294221
1233,20.0,22.0,148.0,56,38.117012714285714,-122.23509714285714,37.95530967448472,-122.30572557462686
1233,21.0,22.0,126.0,65,38.117012714285714,-122.23509714285714,37.970832617829245,-122.04868321115
1233,22.0,28.0,112.0,32,38.117012714285714,-122.23509714285714,37.89988801424148,-122.07315348823529
1233,23.0,40.0,168.0,23,38.117012714285714,-122.23509714285714,37.77613766219008,-121.94246190754131
1233,25.0,4.0,21.0,600,38.11701271,-122.2350971,38.10628182292994,-122.22980007685776
1234,1.0,54.0,95.0,48,38.10595454166667,-122.24772314583333,37.788717654718205,-122.40900092053552
1234,15.0,46.0,183.0,21,38.10595454166667,-122.24772314583333,37.69330928665368,-121.85978786629323
1234,18.0,40.0,116.0,37,38.10595454166667,-122.24772314583333,37.79525905351587,-122.23454234396391
1234,19.0,31.0,87.0,46,38.10595454166667,-122.24772314583333,37.86314654588441,-122.27415722294221
1234,20.0,22.0,117.0,58,38.10595454166667,-122.24772314583333,37.95530967448472,-122.30572557462686
1234,21.0,22.0,95.0,68,38.10595454166667,-122.24772314583333,37.970832617829245,-122.04868321115
1234,22.0,28.0,129.0,33,38.10595454166667,-122.24772314583333,37.89988801424148,-122.07315348823529
1234,23.0,40.0,158.0,22,38.10595454166667,-122.24772314583333,37.77613766219008,-121.94246190754131
1234,25.0,5.0,23.0,821,38.10595454,-122.2477231,38.10628182292994,-122.22980007685776
1234,26.0,26.0,129.0,27,38.10595454166667,-122.24772314583333,38.2920224320805,-122.00956538236164
1235,1.0,50.0,97.0,33,38.10747,-122.2594505875,37.788717654718205,-122.40900092053552
1235,18.0,39.0,99.0,32,38.10747,-122.2594505875,37.79525905351587,-122.23454234396391
1235,19.0,33.0,70.0,29,38.10747,-122.2594505875,37.86314654588441,-122.27415722294221
1235,20.0,24.0,107.0,53,38.10747,-122.2594505875,37.95530967448472,-122.30572557462686
1235,21.0,24.0,99.0,40,38.10747,-122.2594505875,37.970832617829245,-122.04868321115
1235,22.0,29.0,124.0,25,38.10747,-122.2594505875,37.89988801424148,-122.07315348823529
1235,25.0,7.0,33.0,588,38.10747,-122.2594506,38.10628182292994,-122.22980007685776
1235,26.0,27.0,120.0,20,38.10747,-122.2594505875,38.2920224320805,-122.00956538236164
1236,1.0,57.0,105.0,46,38.11525351304348,-122.26371506956522,37.788717654718205,-122.40900092053552
1236,18.0,44.0,120.0,39,38.11525351304348,-122.26371506956522,37.79525905351587,-122.23454234396391
1236,19.0,36.0,85.0,37,38.11525351304348,-122.26371506956522,37.86314654588441,-122.27415722294221
1236,20.0,27.0,122.0,66,38.11525351304348,-122.26371506956522,37.95530967448472,-122.30572557462686
1236,21.0,27.0,115.0,67,38.11525351304348,-122.26371506956522,37.970832617829245,-122.04868321115
1236,22.0,33.0,139.0,27,38.11525351304348,-122.26371506956522,37.89988801424148,-122.07315348823529
1236,25.0,9.0,34.0,721,38.11525351,-122.2637151,38.10628182292994,-122.22980007685776
1236,26.0,27.0,129.0,27,38.11525351304348,-122.26371506956522,38.2920224320805,-122.00956538236164
1236,33.0,35.0,448.0,21,38.11525351304348,-122.26371506956522,37.995146799604484,-122.55327316018457
1237,1.0,58.0,110.0,54,38.121422048780495,-122.26820143902438,37.788717654718205,-122.40900092053552
1237,18.0,41.0,173.0,30,38.121422048780495,-122.26820143902438,37.79525905351587,-122.23454234396391
1237,19.0,35.0,91.0,36,38.121422048780495,-122.26820143902438,37.86314654588441,-122.27415722294221
1237,20.0,27.0,126.0,46,38.121422048780495,-122.26820143902438,37.95530967448472,-122.30572557462686
1237,21.0,27.0,116.0,46,38.121422048780495,-122.26820143902438,37.970832617829245,-122.04868321115
1237,22.0,32.0,199.0,22,38.121422048780495,-122.26820143902438,37.89988801424148,-122.07315348823529
1237,25.0,8.0,39.0,538,38.12142205,-122.2682014,38.10628182292994,-122.22980007685776
1237,26.0,25.0,125.0,21,38.121422048780495,-122.26820143902438,38.2920224320805,-122.00956538236164
1239,1.0,59.0,135.0,54,38.151178625,-122.26949375000001,37.788717654718205,-122.40900092053552
1239,2.0,57.0,154.0,20,38.151178625,-122.26949375000001,37.78494491888719,-122.44528827456274
1239,18.0,45.0,147.0,58,38.151178625,-122.26949375000001,37.79525905351587,-122.23454234396391
1239,19.0,37.0,121.0,51,38.151178625,-122.26949375000001,37.86314654588441,-122.27415722294221
1239,20.0,28.0,161.0,70,38.151178625,-122.26949375000001,37.95530967448472,-122.30572557462686
1239,21.0,28.0,140.0,70,38.151178625,-122.26949375000001,37.970832617829245,-122.04868321115
1239,22.0,34.0,118.0,31,38.151178625,-122.26949375000001,37.89988801424148,-122.07315348823529
1239,25.0,10.0,61.0,488,38.15117863,-122.2694938,38.10628182292994,-122.22980007685776
1239,33.0,35.0,171.0,26,38.151178625,-122.26949375000001,37.995146799604484,-122.55327316018457
1240,1.0,56.0,128.0,43,38.1492103,-122.2613935,37.788717654718205,-122.40900092053552
1240,2.0,55.0,147.0,22,38.1492103,-122.2613935,37.78494491888719,-122.44528827456274
1240,3.0,51.0,131.0,24,38.1492103,-122.2613935,37.75073743885415,-122.42052814221317
1240,18.0,45.0,140.0,74,38.1492103,-122.2613935,37.79525905351587,-122.23454234396391
1240,19.0,35.0,109.0,56,38.1492103,-122.2613935,37.86314654588441,-122.27415722294221
1240,20.0,26.0,154.0,74,38.1492103,-122.2613935,37.95530967448472,-122.30572557462686
1240,21.0,26.0,133.0,77,38.1492103,-122.2613935,37.970832617829245,-122.04868321115
1240,22.0,32.0,147.0,37,38.1492103,-122.2613935,37.89988801424148,-122.07315348823529
1240,23.0,45.0,168.0,28,38.1492103,-122.2613935,37.77613766219008,-121.94246190754131
1240,25.0,8.0,56.0,772,38.1492103,-122.2613935,38.10628182292994,-122.22980007685776
1241,1.0,51.0,148.0,25,38.12324959695818,-122.25608739543726,37.788717654718205,-122.40900092053552
1241,18.0,42.0,156.0,20,38.12324959695818,-122.25608739543726,37.79525905351587,-122.23454234396391
1241,20.0,25.0,134.0,29,38.12324959695818,-122.25608739543726,37.95530967448472,-122.30572557462686
1241,21.0,25.0,192.0,32,38.12324959695818,-122.25608739543726,37.970832617829245,-122.04868321115
1241,25.0,8.0,40.0,407,38.1232496,-122.2560874,38.10628182292994,-122.22980007685776
1241,26.0,26.0,107.0,23,38.12324959695818,-122.25608739543726,38.2920224320805,-122.00956538236164
1242,1.0,55.0,117.0,75,38.12395117391304,-122.23739304347826,37.788717654718205,-122.40900092053552
1242,3.0,48.0,165.0,27,38.12395117391304,-122.23739304347826,37.75073743885415,-122.42052814221317
1242,15.0,47.0,257.0,23,38.12395117391304,-122.23739304347826,37.69330928665368,-121.85978786629323
1242,18.0,41.0,128.0,59,38.12395117391304,-122.23739304347826,37.79525905351587,-122.23454234396391
1242,19.0,31.0,97.0,65,38.12395117391304,-122.23739304347826,37.86314654588441,-122.27415722294221
1242,20.0,23.0,129.0,94,38.12395117391304,-122.23739304347826,37.95530967448472,-122.30572557462686
1242,21.0,22.0,121.0,89,38.12395117391304,-122.23739304347826,37.970832617829245,-122.04868321115
1242,22.0,29.0,105.0,43,38.12395117391304,-122.23739304347826,37.89988801424148,-122.07315348823529
1242,23.0,41.0,178.0,24,38.12395117391304,-122.23739304347826,37.77613766219008,-121.94246190754131
1242,25.0,4.0,20.0,1016,38.12395117,-122.237393,38.10628182292994,-122.22980007685776
1242,26.0,25.0,115.0,68,38.12395117391304,-122.23739304347826,38.2920224320805,-122.00956538236164
1243,1.0,57.0,116.0,70,38.1324244375,-122.2438755703125,37.788717654718205,-122.40900092053552
1243,18.0,43.0,130.0,58,38.1324244375,-122.2438755703125,37.79525905351587,-122.23454234396391
1243,19.0,34.0,92.0,49,38.1324244375,-122.2438755703125,37.86314654588441,-122.27415722294221
1243,20.0,25.0,131.0,81,38.1324244375,-122.2438755703125,37.95530967448472,-122.30572557462686
1243,21.0,25.0,125.0,64,38.1324244375,-122.2438755703125,37.970832617829245,-122.04868321115
1243,22.0,32.0,108.0,45,38.1324244375,-122.2438755703125,37.89988801424148,-122.07315348823529
1243,25.0,7.0,25.0,848,38.13242444,-122.2438756,38.10628182292994,-122.22980007685776
1243,26.0,27.0,107.0,96,38.1324244375,-122.2438755703125,38.2920224320805,-122.00956538236164
1244,1.0,59.0,112.0,66,38.14930954285714,-122.24474197142857,37.788717654718205,-122.40900092053552
1244,3.0,52.0,455.0,20,38.14930954285714,-122.24474197142857,37.75073743885415,-122.42052814221317
1244,18.0,46.0,127.0,57,38.14930954285714,-122.24474197142857,37.79525905351587,-122.23454234396391
1244,19.0,37.0,92.0,66,38.14930954285714,-122.24474197142857,37.86314654588441,-122.27415722294221
1244,20.0,28.0,128.0,94,38.14930954285714,-122.24474197142857,37.95530967448472,-122.30572557462686
1244,21.0,28.0,136.0,92,38.14930954285714,-122.24474197142857,37.970832617829245,-122.04868321115
1244,22.0,33.0,206.0,34,38.14930954285714,-122.24474197142857,37.89988801424148,-122.07315348823529
1244,25.0,9.0,66.0,921,38.14930954,-122.244742,38.10628182292994,-122.22980007685776
1244,26.0,26.0,115.0,100,38.14930954285714,-122.24474197142857,38.2920224320805,-122.00956538236164
1245,1.0,58.0,130.0,79,38.145961544,-122.228812328,37.788717654718205,-122.40900092053552
1245,3.0,49.0,163.0,23,38.145961544,-122.228812328,37.75073743885415,-122.42052814221317
1245,18.0,42.0,141.0,58,38.145961544,-122.228812328,37.79525905351587,-122.23454234396391
1245,19.0,33.0,110.0,59,38.145961544,-122.228812328,37.86314654588441,-122.27415722294221
1245,20.0,24.0,140.0,89,38.145961544,-122.228812328,37.95530967448472,-122.30572557462686
1245,21.0,24.0,123.0,85,38.145961544,-122.228812328,37.970832617829245,-122.04868321115
1245,22.0,30.0,107.0,38,38.145961544,-122.228812328,37.89988801424148,-122.07315348823529
1245,25.0,6.0,58.0,978,38.14596154,-122.2288123,38.10628182292994,-122.22980007685776
1245,26.0,23.0,104.0,112,38.145961544,-122.228812328,38.2920224320805,-122.00956538236164
1245,34.0,40.0,236.0,20,38.145961544,-122.228812328,37.90157963846768,-122.51226771308859
1246,1.0,59.0,127.0,134,38.12684598113208,-122.21812247169811,37.788717654718205,-122.40900092053552
1246,2.0,55.0,491.0,30,38.12684598113208,-122.21812247169811,37.78494491888719,-122.44528827456274
1246,3.0,55.0,131.0,44,38.12684598113208,-122.21812247169811,37.75073743885415,-122.42052814221317
1246,15.0,50.0,196.0,36,38.12684598113208,-122.21812247169811,37.69330928665368,-121.85978786629323
1246,18.0,44.0,142.0,140,38.12684598113208,-122.21812247169811,37.79525905351587,-122.23454234396391
1246,19.0,34.0,107.0,120,38.12684598113208,-122.21812247169811,37.86314654588441,-122.27415722294221
1246,20.0,24.0,146.0,203,38.12684598,-122.2181225,37.95530967448472,-122.30572557462686
1246,21.0,24.0,106.0,194,38.12684598,-122.2181225,37.970832617829245,-122.04868321115
1246,22.0,30.0,97.0,108,38.12684598113208,-122.21812247169811,37.89988801424148,-122.07315348823529
1246,23.0,44.0,222.0,48,38.12684598113208,-122.21812247169811,37.77613766219008,-121.94246190754131
1246,25.0,6.0,47.0,2070,38.12684598,-122.2181225,38.10628182292994,-122.22980007685776
1246,26.0,22.0,131.0,197,38.12684598,-122.2181225,38.2920224320805,-122.00956538236164
1246,32.0,31.0,167.0,36,38.12684598113208,-122.21812247169811,38.088359330973454,-122.55859363716814
1247,2.0,61.0,202.0,22,38.19609844262295,-122.13492286885246,37.78494491888719,-122.44528827456274
1247,3.0,56.0,192.0,28,38.19609844262295,-122.13492286885246,37.75073743885415,-122.42052814221317
1247,15.0,47.0,234.0,42,38.19609844262295,-122.13492286885246,37.69330928665368,-121.85978786629323
1247,17.0,50.0,221.0,27,38.19609844262295,-122.13492286885246,37.68087262885738,-122.10114864275785
1247,21.0,21.0,217.0,211,38.19609844,-122.1349229,37.970832617829245,-122.04868321115
1247,23.0,42.0,281.0,58,38.19609844262295,-122.13492286885246,37.77613766219008,-121.94246190754131
1247,24.0,36.0,240.0,24,38.19609844262295,-122.13492286885246,37.98610353286015,-121.80337985252366
1247,25.0,13.0,177.0,443,38.19609844,-122.1349229,38.10628182292994,-122.22980007685776
1247,26.0,15.0,132.0,1601,38.19609844,-122.1349229,38.2920224320805,-122.00956538236164
1247,33.0,44.0,261.0,21,38.19609844262295,-122.13492286885246,37.995146799604484,-122.55327316018457
1248,1.0,59.0,481.0,35,38.23747035616438,-122.14063591780823,37.788717654718205,-122.40900092053552
1248,18.0,50.0,165.0,51,38.23747035616438,-122.14063591780823,37.79525905351587,-122.23454234396391
1248,19.0,43.0,156.0,39,38.23747035616438,-122.14063591780823,37.86314654588441,-122.27415722294221
1248,20.0,34.0,196.0,87,38.23747035616438,-122.14063591780823,37.95530967448472,-122.30572557462686
1248,21.0,30.0,185.0,125,38.23747035616438,-122.14063591780823,37.970832617829245,-122.04868321115
1248,22.0,36.0,194.0,51,38.23747035616438,-122.14063591780823,37.89988801424148,-122.07315348823529
1248,25.0,17.0,106.0,260,38.23747036,-122.1406359,38.10628182292994,-122.22980007685776
1248,26.0,17.0,111.0,1646,38.23747036,-122.1406359,38.2920224320805,-122.00956538236164
1249,1.0,65.0,193.0,38,38.22536757731959,-122.11347387628865,37.788717654718205,-122.40900092053552
1249,18.0,50.0,191.0,26,38.22536757731959,-122.11347387628865,37.79525905351587,-122.23454234396391
1249,21.0,28.0,237.0,53,38.22536757731959,-122.11347387628865,37.970832617829245,-122.04868321115
1249,25.0,18.0,150.0,97,38.22536757731959,-122.11347387628865,38.10628182292994,-122.22980007685776
