,HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon,line,geometry
102,28,3.0,28.0,31.0,137,37.79306019548872,-122.41367560150377,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4136756015038 37.79306019548872, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4136756015038 37.79306019548872, -122.4205281422132 37.75073743885415)"
103,28,5.0,33.0,63.0,44,37.79306019548872,-122.41367560150377,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4136756015038 37.79306019548872, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4136756015038 37.79306019548872, -122.4498336577256 37.65355542190556)"
104,28,18.0,43.0,60.0,38,37.79306019548872,-122.41367560150377,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4136756015038 37.79306019548872, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4136756015038 37.79306019548872, -122.2345423439639 37.79525905351587)"
105,29,1.0,2.0,3.0,1206,37.79109082,-122.4107169,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4107169 37.79109082, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4107169 37.79109082, -122.4090009205355 37.78871765471821)"
106,29,2.0,10.0,27.0,225,37.79109082,-122.4107169,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4107169 37.79109082, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4107169 37.79109082, -122.4452882745627 37.78494491888718)"
107,29,3.0,23.0,21.0,197,37.79109082,-122.4107169,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4107169 37.79109082, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4107169 37.79109082, -122.4205281422132 37.75073743885415)"
108,29,4.0,31.0,32.0,33,37.79109081846154,-122.41071688923077,37.742438374444,-122.4808705677315,"LINESTRING (-122.4107168892308 37.79109081846154, -122.4808705677315 37.742438374444)","LINESTRING (-122.4107168892308 37.79109081846154, -122.4808705677315 37.742438374444)"
109,29,5.0,32.0,55.0,58,37.79109081846154,-122.41071688923077,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4107168892308 37.79109081846154, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4107168892308 37.79109081846154, -122.4498336577256 37.65355542190556)"
110,29,18.0,40.0,54.0,57,37.79109081846154,-122.41071688923077,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4107168892308 37.79109081846154, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4107168892308 37.79109081846154, -122.2345423439639 37.79525905351587)"
111,29,19.0,33.0,51.0,28,37.79109081846154,-122.41071688923077,37.863146545884405,-122.2741572229422,"LINESTRING (-122.4107168892308 37.79109081846154, -122.2741572229422 37.8631465458844)","LINESTRING (-122.4107168892308 37.79109081846154, -122.2741572229422 37.8631465458844)"
112,30,1.0,6.0,10.0,1611,37.78600106,-122.4174297,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4174297 37.78600106, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4174297 37.78600106, -122.4090009205355 37.78871765471821)"
113,30,2.0,9.0,18.0,497,37.78600106,-122.4174297,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4174297 37.78600106, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4174297 37.78600106, -122.4452882745627 37.78494491888718)"
114,30,3.0,21.0,20.0,375,37.78600106,-122.4174297,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4174297 37.78600106, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4174297 37.78600106, -122.4205281422132 37.75073743885415)"
115,30,4.0,30.0,37.0,50,37.78600106402439,-122.41742968597559,37.742438374444,-122.4808705677315,"LINESTRING (-122.4174296859756 37.78600106402439, -122.4808705677315 37.742438374444)","LINESTRING (-122.4174296859756 37.78600106402439, -122.4808705677315 37.742438374444)"
116,30,5.0,34.0,54.0,77,37.78600106402439,-122.41742968597559,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4174296859756 37.78600106402439, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4174296859756 37.78600106402439, -122.4498336577256 37.65355542190556)"
117,30,6.0,37.0,92.0,23,37.78600106402439,-122.41742968597559,37.54880006373962,-122.30305709289709,"LINESTRING (-122.4174296859756 37.78600106402439, -122.3030570928971 37.54880006373962)","LINESTRING (-122.4174296859756 37.78600106402439, -122.3030570928971 37.54880006373962)"
118,30,18.0,45.0,57.0,53,37.78600106402439,-122.41742968597559,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4174296859756 37.78600106402439, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4174296859756 37.78600106402439, -122.2345423439639 37.79525905351587)"
119,30,19.0,35.0,52.0,26,37.78600106402439,-122.41742968597559,37.863146545884405,-122.2741572229422,"LINESTRING (-122.4174296859756 37.78600106402439, -122.2741572229422 37.8631465458844)","LINESTRING (-122.4174296859756 37.78600106402439, -122.2741572229422 37.8631465458844)"
120,31,1.0,5.0,11.0,897,37.78823556,-122.4180916,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4180916 37.78823556, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4180916 37.78823556, -122.4090009205355 37.78871765471821)"
121,31,2.0,10.0,16.0,275,37.78823556,-122.4180916,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4180916 37.78823556, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4180916 37.78823556, -122.4452882745627 37.78494491888718)"
122,31,3.0,24.0,35.0,180,37.78823556428571,-122.41809159642857,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4180915964286 37.78823556428571, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4180915964286 37.78823556428571, -122.4205281422132 37.75073743885415)"
123,31,4.0,29.0,39.0,31,37.78823556428571,-122.41809159642857,37.742438374444,-122.4808705677315,"LINESTRING (-122.4180915964286 37.78823556428571, -122.4808705677315 37.742438374444)","LINESTRING (-122.4180915964286 37.78823556428571, -122.4808705677315 37.742438374444)"
124,31,5.0,33.0,60.0,38,37.78823556428571,-122.41809159642857,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4180915964286 37.78823556428571, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4180915964286 37.78823556428571, -122.4498336577256 37.65355542190556)"
125,31,6.0,38.0,109.0,20,37.78823556428571,-122.41809159642857,37.54880006373962,-122.30305709289709,"LINESTRING (-122.4180915964286 37.78823556428571, -122.3030570928971 37.54880006373962)","LINESTRING (-122.4180915964286 37.78823556428571, -122.3030570928971 37.54880006373962)"
126,31,18.0,35.0,55.0,28,37.78823556428571,-122.41809159642857,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4180915964286 37.78823556428571, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4180915964286 37.78823556428571, -122.2345423439639 37.79525905351587)"
127,32,1.0,7.0,15.0,1209,37.79155604,-122.4185422,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4185422 37.79155604, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4185422 37.79155604, -122.4090009205355 37.78871765471821)"
128,32,2.0,9.0,19.0,415,37.79155604,-122.4185422,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4185422 37.79155604, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4185422 37.79155604, -122.4452882745627 37.78494491888718)"
129,32,3.0,23.0,31.0,275,37.79155604,-122.4185422,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4185422 37.79155604, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4185422 37.79155604, -122.4205281422132 37.75073743885415)"
130,32,4.0,32.0,41.0,51,37.79155604158416,-122.41854218019802,37.742438374444,-122.4808705677315,"LINESTRING (-122.418542180198 37.79155604158416, -122.4808705677315 37.742438374444)","LINESTRING (-122.418542180198 37.79155604158416, -122.4808705677315 37.742438374444)"
131,32,5.0,38.0,62.0,67,37.79155604158416,-122.41854218019802,37.65355542190556,-122.44983365772562,"LINESTRING (-122.418542180198 37.79155604158416, -122.4498336577256 37.65355542190556)","LINESTRING (-122.418542180198 37.79155604158416, -122.4498336577256 37.65355542190556)"
132,32,18.0,43.0,64.0,47,37.79155604158416,-122.41854218019802,37.79525905351587,-122.23454234396392,"LINESTRING (-122.418542180198 37.79155604158416, -122.2345423439639 37.79525905351587)","LINESTRING (-122.418542180198 37.79155604158416, -122.2345423439639 37.79525905351587)"
133,32,19.0,37.0,64.0,24,37.79155604158416,-122.41854218019802,37.863146545884405,-122.2741572229422,"LINESTRING (-122.418542180198 37.79155604158416, -122.2741572229422 37.8631465458844)","LINESTRING (-122.418542180198 37.79155604158416, -122.2741572229422 37.8631465458844)"
134,33,1.0,8.0,12.0,1049,37.79446764,-122.41968929999999,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4196893 37.79446764, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4196893 37.79446764, -122.4090009205355 37.78871765471821)"
135,33,2.0,10.0,23.0,330,37.79446764,-122.41968929999999,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4196893 37.79446764, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4196893 37.79446764, -122.4452882745627 37.78494491888718)"
136,33,3.0,23.0,39.0,241,37.79446764,-122.41968929999999,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4196893 37.79446764, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4196893 37.79446764, -122.4205281422132 37.75073743885415)"
137,33,4.0,31.0,41.0,39,37.794467638036814,-122.41968930674848,37.742438374444,-122.4808705677315,"LINESTRING (-122.4196893067485 37.79446763803681, -122.4808705677315 37.742438374444)","LINESTRING (-122.4196893067485 37.79446763803681, -122.4808705677315 37.742438374444)"
138,33,5.0,40.0,70.0,49,37.794467638036814,-122.41968930674848,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4196893067485 37.79446763803681, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4196893067485 37.79446763803681, -122.4498336577256 37.65355542190556)"
139,33,6.0,41.0,91.0,24,37.794467638036814,-122.41968930674848,37.54880006373962,-122.30305709289709,"LINESTRING (-122.4196893067485 37.79446763803681, -122.3030570928971 37.54880006373962)","LINESTRING (-122.4196893067485 37.79446763803681, -122.3030570928971 37.54880006373962)"
140,33,18.0,44.0,64.0,52,37.794467638036814,-122.41968930674848,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4196893067485 37.79446763803681, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4196893067485 37.79446763803681, -122.2345423439639 37.79525905351587)"
141,33,19.0,36.0,62.0,27,37.794467638036814,-122.41968930674848,37.863146545884405,-122.2741572229422,"LINESTRING (-122.4196893067485 37.79446763803681, -122.2741572229422 37.8631465458844)","LINESTRING (-122.4196893067485 37.79446763803681, -122.2741572229422 37.8631465458844)"
142,34,1.0,9.0,14.0,952,37.79848278,-122.41993729999999,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4199373 37.79848278, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4199373 37.79848278, -122.4090009205355 37.78871765471821)"
143,34,2.0,11.0,30.0,266,37.79848278,-122.41993729999999,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4199373 37.79848278, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4199373 37.79848278, -122.4452882745627 37.78494491888718)"
144,34,3.0,29.0,39.0,188,37.79848278205128,-122.41993732051282,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4199373205128 37.79848278205128, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4199373205128 37.79848278205128, -122.4205281422132 37.75073743885415)"
145,34,4.0,28.0,43.0,27,37.79848278205128,-122.41993732051282,37.742438374444,-122.4808705677315,"LINESTRING (-122.4199373205128 37.79848278205128, -122.4808705677315 37.742438374444)","LINESTRING (-122.4199373205128 37.79848278205128, -122.4808705677315 37.742438374444)"
146,34,5.0,38.0,71.0,59,37.79848278205128,-122.41993732051282,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4199373205128 37.79848278205128, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4199373205128 37.79848278205128, -122.4498336577256 37.65355542190556)"
147,34,18.0,44.0,80.0,53,37.79848278205128,-122.41993732051282,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4199373205128 37.79848278205128, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4199373205128 37.79848278205128, -122.2345423439639 37.79525905351587)"
148,34,19.0,48.0,61.0,43,37.79848278205128,-122.41993732051282,37.863146545884405,-122.2741572229422,"LINESTRING (-122.4199373205128 37.79848278205128, -122.2741572229422 37.8631465458844)","LINESTRING (-122.4199373205128 37.79848278205128, -122.2741572229422 37.8631465458844)"
149,35,1.0,8.0,13.0,1154,37.79719663,-122.41496599999999,37.78871765471821,-122.4090009205355,"LINESTRING (-122.414966 37.79719663, -122.4090009205355 37.78871765471821)","LINESTRING (-122.414966 37.79719663, -122.4090009205355 37.78871765471821)"
150,35,2.0,13.0,34.0,233,37.79719663,-122.41496599999999,37.784944918887184,-122.44528827456274,"LINESTRING (-122.414966 37.79719663, -122.4452882745627 37.78494491888718)","LINESTRING (-122.414966 37.79719663, -122.4452882745627 37.78494491888718)"
151,35,3.0,26.0,35.0,198,37.79719663,-122.41496599999999,37.75073743885415,-122.42052814221316,"LINESTRING (-122.414966 37.79719663, -122.4205281422132 37.75073743885415)","LINESTRING (-122.414966 37.79719663, -122.4205281422132 37.75073743885415)"
152,35,4.0,31.0,42.0,31,37.79719662937063,-122.41496601748251,37.742438374444,-122.4808705677315,"LINESTRING (-122.4149660174825 37.79719662937063, -122.4808705677315 37.742438374444)","LINESTRING (-122.4149660174825 37.79719662937063, -122.4808705677315 37.742438374444)"
153,35,5.0,36.0,91.0,59,37.79719662937063,-122.41496601748251,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4149660174825 37.79719662937063, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4149660174825 37.79719662937063, -122.4498336577256 37.65355542190556)"
154,35,18.0,47.0,70.0,77,37.79719662937063,-122.41496601748251,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4149660174825 37.79719662937063, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4149660174825 37.79719662937063, -122.2345423439639 37.79525905351587)"
155,35,19.0,37.0,62.0,22,37.79719662937063,-122.41496601748251,37.863146545884405,-122.2741572229422,"LINESTRING (-122.4149660174825 37.79719662937063, -122.2741572229422 37.8631465458844)","LINESTRING (-122.4149660174825 37.79719662937063, -122.2741572229422 37.8631465458844)"
156,36,1.0,8.0,10.0,1057,37.7988565,-122.41200249999999,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4120025 37.7988565, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4120025 37.7988565, -122.4090009205355 37.78871765471821)"
157,36,2.0,16.0,53.0,177,37.7988565,-122.41200254166664,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4120025416666 37.7988565, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4120025416666 37.7988565, -122.4452882745627 37.78494491888718)"
158,36,3.0,32.0,31.0,130,37.7988565,-122.41200254166664,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4120025416666 37.7988565, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4120025416666 37.7988565, -122.4205281422132 37.75073743885415)"
159,36,4.0,31.0,42.0,25,37.7988565,-122.41200254166664,37.742438374444,-122.4808705677315,"LINESTRING (-122.4120025416666 37.7988565, -122.4808705677315 37.742438374444)","LINESTRING (-122.4120025416666 37.7988565, -122.4808705677315 37.742438374444)"
160,36,5.0,33.0,82.0,33,37.7988565,-122.41200254166664,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4120025416666 37.7988565, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4120025416666 37.7988565, -122.4498336577256 37.65355542190556)"
161,36,18.0,35.0,65.0,30,37.7988565,-122.41200254166664,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4120025416666 37.7988565, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4120025416666 37.7988565, -122.2345423439639 37.79525905351587)"
162,37,1.0,10.0,13.0,1062,37.80024413,-122.4083894,37.78871765471821,-122.4090009205355,"LINESTRING (-122.4083894 37.80024413, -122.4090009205355 37.78871765471821)","LINESTRING (-122.4083894 37.80024413, -122.4090009205355 37.78871765471821)"
163,37,2.0,17.0,38.0,177,37.80024412883436,-122.40838939263806,37.784944918887184,-122.44528827456274,"LINESTRING (-122.4083893926381 37.80024412883436, -122.4452882745627 37.78494491888718)","LINESTRING (-122.4083893926381 37.80024412883436, -122.4452882745627 37.78494491888718)"
164,37,3.0,34.0,25.0,146,37.80024412883436,-122.40838939263806,37.75073743885415,-122.42052814221316,"LINESTRING (-122.4083893926381 37.80024412883436, -122.4205281422132 37.75073743885415)","LINESTRING (-122.4083893926381 37.80024412883436, -122.4205281422132 37.75073743885415)"
165,37,4.0,34.0,41.0,26,37.80024412883436,-122.40838939263806,37.742438374444,-122.4808705677315,"LINESTRING (-122.4083893926381 37.80024412883436, -122.4808705677315 37.742438374444)","LINESTRING (-122.4083893926381 37.80024412883436, -122.4808705677315 37.742438374444)"
166,37,5.0,39.0,63.0,38,37.80024412883436,-122.40838939263806,37.65355542190556,-122.44983365772562,"LINESTRING (-122.4083893926381 37.80024412883436, -122.4498336577256 37.65355542190556)","LINESTRING (-122.4083893926381 37.80024412883436, -122.4498336577256 37.65355542190556)"
167,37,18.0,41.0,64.0,39,37.80024412883436,-122.40838939263806,37.79525905351587,-122.23454234396392,"LINESTRING (-122.4083893926381 37.80024412883436, -122.2345423439639 37.79525905351587)","LINESTRING (-122.4083893926381 37.80024412883436, -122.2345423439639 37.79525905351587)"
